Gene ID	Gene Symbol	h1a TPM	h1a Read Count	h1b TPM	h1b Read Count	h2a TPM	h2a Read Count	h2b TPM	h2b Read Count	h2c TPM	h2c Read Count	h1a FPKM	h1b FPKM	h2a FPKM	h2b FPKM	h2c FPKM
100506084	ARL17B	11.65	370.65	34.56	36.0	18.02	469.11	14.86	73.99	3.54	71.39	10.45	25.23	14.36	13.79	3.96
100506115	PELATON	1.48	29.0	0.0	0.0	2.87	61.0	1.29	6.0	11.02	105.0	1.32	0.0	2.29	1.2	12.31
100506127	GVQW3	2.05	156.46	39.05	133.9	2.6	255.48	18.85	262.46	3.28	99.23	1.83	28.5	2.07	17.49	3.66
100506144	TMEM35B	34.38	252.0	0.0	0.0	41.96	330.0	0.0	0.0	7.46	27.0	30.82	0.0	33.43	0.0	8.33
100506164	HSFX1	3.41	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.05	0.0	0.0	0.0	0.0
100506243	KRBOX1	1.19	5.0	0.0	0.0	1.12	5.0	0.0	0.0	0.0	0.0	1.07	0.0	0.9	0.0	0.0
100506374	EDDM13	0.0	0.0	0.0	0.0	0.0	0.0	8.52	14.0	0.0	0.0	0.0	0.0	0.0	7.91	0.0
100506514	LOC100506514	0.07	2.0	0.0	0.0	0.03	1.0	1.42	10.0	0.41	6.0	0.06	0.0	0.02	1.31	0.46
100506564	THEGL	0.0	0.0	0.0	0.0	0.07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0
100506581	C16orf95	4.51	37.0	0.0	0.0	8.98	76.0	6.05	11.0	2.95	11.0	4.04	0.0	7.16	5.61	3.3
100506658	OCLN	7.94	472.0	26.94	95.28	14.71	963.0	15.86	217.72	8.03	219.0	7.12	19.66	11.72	14.72	8.96
100506736	SLFN12L	0.0	0.0	0.0	0.0	0.05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0
100507027	MRLN	0.19	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.0
100507050	TPBGL	0.13	4.0	0.0	0.0	0.52	17.0	0.0	0.0	0.0	0.0	0.12	0.0	0.42	0.0	0.0
100507055	LRCOL1	0.21	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19	0.0	0.0	0.0	0.0
100507170	CT47A12	21.13	254.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.94	0.0	0.0	0.0	0.0
100507203	SMLR1	15.88	402.0	0.0	0.0	0.04	1.0	0.0	0.0	0.0	0.0	14.23	0.0	0.03	0.0	0.0
100507290	ZNF865	8.82	467.0	0.0	0.0	11.44	659.0	3.78	47.03	1.37	34.99	7.9	0.0	9.12	3.51	1.53
100507421	TMEM178B	0.01	1.0	0.0	0.0	1.11	136.0	0.32	9.0	0.0	0.0	0.01	0.0	0.88	0.3	0.0
100507436	MICA	136.18	1629.0	0.0	0.0	22.22	290.71	22.6	65.0	6.42	38.0	122.07	0.0	17.7	20.97	7.17
100507537	STRIT1	0.52	3.0	253.08	93.0	0.0	0.0	3.6	5.0	2.46	7.0	0.47	184.71	0.0	3.34	2.75
100507588	TGFBR3L	6.38	118.0	0.0	0.0	0.75	13.0	6.06	16.0	0.18	1.0	5.72	0.0	0.6	5.62	0.21
100507607	NPIPB9	6.19	117.07	109.27	91.71	4.86	92.77	14.65	49.04	9.08	63.0	5.55	79.75	3.87	13.59	10.15
100507650	RNF212B	0.57	8.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51	0.0	0.0	0.0	0.0
100507747	C13orf46	0.0	0.0	0.0	0.0	0.06	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0
100509620	LOC100509620	0.09	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.64	7.0	0.08	0.0	0.0	0.0	0.72
10051	SMC4	14.14	749.0	0.0	0.0	25.33	1471.0	4.98	62.0	3.24	84.0	12.67	0.0	20.19	4.62	3.61
100510707	TBC1D3J	0.0	0.0	0.0	0.0	0.05	1.02	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0
10052	GJC1	0.54	42.0	0.0	0.0	0.45	40.0	2.66	51.0	0.36	14.0	0.48	0.0	0.36	2.47	0.4
100526664	LY75-CD302	0.0	0.0	0.0	0.0	0.02	2.42	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0
100526693	ARPC4-TTLL3	15.66	657.8	28.78	74.0	19.92	909.58	0.0	0.0	0.93	18.82	14.03	21.0	15.87	0.0	1.04
100526694	MSANTD3-TMEFF1	3.77	92.03	0.0	0.0	0.55	14.65	0.0	0.0	1.6	18.92	3.38	0.0	0.44	0.0	1.79
100526737	RBM14-RBM4	3.28	23.97	0.0	0.0	2.27	18.97	0.0	0.0	2.35	8.48	2.94	0.0	1.81	0.0	2.62
100526739	CENPS-CORT	8.06	96.4	0.0	0.0	9.06	122.91	0.0	0.0	2.36	13.29	7.22	0.0	7.22	0.0	2.63
100526740	ATP5MF-PTCD1	0.0	0.0	0.0	0.0	0.0	0.0	4.24	58.96	0.0	0.0	0.0	0.0	0.0	3.94	0.0
100526760	ABHD14A-ACY1	0.0	0.0	0.0	0.0	0.21	3.96	0.0	0.0	0.0	0.0	0.0	0.0	0.17	0.0	0.0
100526771	SMIM35	0.0	0.0	0.0	0.0	0.15	18.74	0.69	18.0	0.05	2.48	0.0	0.0	0.12	0.64	0.05
100526772	STIMATE-MUSTN1	2.81	36.31	0.0	0.0	1.1	15.43	0.0	0.0	0.07	0.47	2.52	0.0	0.88	0.0	0.08
100526783	ARPIN-AP3S2	1.86	125.21	24.49	100.57	2.03	148.55	0.0	0.0	0.0	0.0	1.67	17.88	1.62	0.0	0.0
100526794	NT5C1B-RDH14	0.05	1.64	0.0	0.0	0.07	1.9	0.0	0.0	0.0	0.0	0.05	0.0	0.05	0.0	0.0
100526835	FPGT-TNNI3K	0.0	0.0	0.0	0.0	0.03	1.01	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0
100526842	RPL17-C18orf32	67.17	1265.45	0.0	0.0	30.62	624.82	35.69	155.96	40.09	360.41	60.21	0.0	24.4	33.11	44.77
100527943	TGIF2-RAB5IF	0.38	3.7	0.0	0.0	0.26	2.68	0.0	0.0	0.0	0.0	0.34	0.0	0.21	0.0	0.0
100527949	GIMAP1-GIMAP5	0.24	5.5	0.0	0.0	0.13	3.23	0.0	0.0	0.0	0.0	0.22	0.0	0.11	0.0	0.0
100527963	PMF1-BGLAP	4.33	34.07	0.0	0.0	7.19	61.5	23.15	45.51	1.24	4.99	3.88	0.0	5.73	21.48	1.38
100527978	TLCD4-RWDD3	0.87	11.94	0.0	0.0	0.08	1.12	0.0	0.0	0.0	0.0	0.78	0.0	0.06	0.0	0.0
100528020	FAM187A	0.0	0.0	0.0	0.0	0.0	0.0	4.35	15.0	0.0	0.0	0.0	0.0	0.0	4.03	0.0
100528021	ST20-MTHFS	1.56	35.47	12.53	17.52	0.17	4.22	1.35	7.22	0.0	0.0	1.4	9.14	0.14	1.25	0.0
100528030	POC1B-GALNT4	1.64	82.52	11.58	37.21	28.18	1545.23	6.43	78.43	3.96	103.47	1.47	8.45	22.46	5.96	4.43
100528062	ARMCX5-GPRASP2	0.18	7.43	0.0	0.0	0.09	6.17	0.0	0.0	0.74	14.86	0.16	0.0	0.07	0.0	0.83
100528064	NEDD8-MDP1	0.36	2.05	0.0	0.0	0.31	1.92	0.0	0.0	2.6	7.47	0.32	0.0	0.25	0.0	2.91
100529063	BCL2L2-PABPN1	0.0	0.0	0.0	0.0	0.32	6.95	0.0	0.0	1.93	18.86	0.0	0.0	0.25	0.0	2.15
100529097	RPL36A-HNRNPH2	34.08	869.68	0.0	0.0	25.86	715.68	10.67	64.26	0.74	9.09	30.54	0.0	20.6	9.9	0.82
100529144	CORO7-PAM16	0.13	4.33	0.0	0.0	0.27	10.02	0.0	0.0	0.0	0.0	0.11	0.0	0.22	0.0	0.0
100529215	ZNF559-ZNF177	1.01	29.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.91	0.0	0.0	0.0	0.0
100529239	RPS10-NUDT3	5.58	142.35	0.0	0.0	14.97	414.3	10.82	65.09	4.64	57.32	5.0	0.0	11.93	10.04	5.18
100529240	ZNF816-ZNF321P	1.75	47.6	0.0	0.0	2.91	86.0	6.86	44.01	3.26	43.0	1.57	0.0	2.32	6.36	3.65
100529241	HSPE1-MOB4	0.0	0.0	0.0	0.0	0.18	7.92	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0
100529251	CKLF-CMTM1	3.43	17.43	0.0	0.0	1.76	8.28	0.0	0.0	0.0	0.0	3.07	0.0	1.4	0.0	0.0
100529257	SYNJ2BP-COX16	0.11	2.08	0.0	0.0	0.29	5.91	0.0	0.0	0.0	0.0	0.1	0.0	0.23	0.0	0.0
100529261	CHURC1-FNTB	4.9	138.21	0.0	0.0	4.35	140.06	3.41	22.27	2.53	36.32	4.39	0.0	3.47	3.16	2.83
10053	AP1M2	0.06	1.0	0.0	0.0	213.53	3851.0	84.64	334.0	79.59	645.0	0.05	0.0	170.14	78.54	88.89
100532726	NDUFC2-KCTD14	12.42	239.93	0.0	0.0	41.82	875.68	7.39	33.8	16.88	158.43	11.13	0.0	33.32	6.86	18.86
100532731	COMMD3-BMI1	24.42	860.19	18.99	41.0	9.25	354.17	15.92	132.0	9.1	155.0	21.89	13.86	7.37	14.77	10.17
100532736	MICOS10-NBL1	1.33	28.96	0.0	0.0	0.68	16.15	0.0	0.0	0.0	0.0	1.19	0.0	0.54	0.0	0.0
100533105	C8orf44-SGK3	1.26	60.34	2.29	6.71	0.2	10.26	1.89	21.39	0.66	15.37	1.13	1.67	0.16	1.76	0.74
100533106	ZHX1-C8orf76	4.9	58.05	0.0	0.0	2.24	28.68	8.15	23.0	0.83	4.82	4.39	0.0	1.79	7.56	0.93
100533178	PRORY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	3.0	0.0	0.0	0.0	0.0	1.01
100533181	FXYD6-FXYD2	0.0	0.0	0.0	0.0	0.29	1.87	0.0	0.0	0.0	0.0	0.0	0.0	0.23	0.0	0.0
100533952	RBAK-RBAKDN	0.49	3.0	0.0	0.0	0.77	5.0	3.38	5.0	1.32	4.0	0.44	0.0	0.61	3.14	1.47
100534012	TNFAIP8L2-SCNM1	0.43	8.08	177.59	205.0	0.79	16.06	101.25	447.58	13.38	121.42	0.39	129.61	0.63	93.95	14.95
100534592	URGCP-MRPS24	0.5	2.99	0.0	0.0	0.81	5.14	13.63	19.62	1.07	3.17	0.45	0.0	0.64	12.65	1.2
100534599	ISY1-RAB43	0.34	18.56	0.0	0.0	10.47	618.12	0.0	0.0	0.0	0.0	0.31	0.0	8.35	0.0	0.0
10054	UBA2	17.09	483.0	3.48	9.0	44.92	1344.0	15.28	108.74	22.97	304.98	15.32	2.54	35.79	14.18	25.65
10055	SAE1	37.03	927.0	0.0	0.0	116.13	3185.0	46.85	281.0	42.88	528.0	33.19	0.0	92.53	43.47	47.89
10056	FARSB	21.49	422.0	0.22	1.0	85.08	1839.0	33.84	198.38	24.4	239.07	19.26	0.16	67.79	31.4	27.25
10057	ABCC5	8.92	667.0	0.0	0.0	9.61	719.0	0.42	8.0	1.06	41.0	8.0	0.0	7.66	0.39	1.18
10058	ABCB6	16.08	474.0	0.0	0.0	21.86	710.0	1.61	11.0	2.35	33.0	14.41	0.0	17.42	1.49	2.62
10059	DNM1L	22.69	1014.3	41.4	111.62	34.2	1678.16	23.04	250.29	12.08	262.15	20.34	30.22	27.25	21.38	13.49
1006	CDH8	0.04	4.0	0.0	0.0	0.03	3.0	0.0	0.0	0.0	0.0	0.04	0.0	0.02	0.0	0.0
10060	ABCC9	8.03	748.66	284.25	1629.12	4.99	508.09	84.26	1861.76	14.93	666.23	7.2	207.46	3.97	78.18	16.68
10061	ABCF2	10.35	498.0	0.0	0.0	22.33	1168.63	16.09	182.0	8.01	186.0	9.27	0.0	17.79	14.93	8.94
10062	NR1H3	58.23	810.0	49.28	30.0	52.46	799.0	13.33	32.0	32.17	201.0	52.19	35.97	41.8	12.37	35.93
10063	COX17	409.74	690.0	0.0	0.0	204.1	352.0	242.26	107.0	272.25	245.0	367.28	0.0	162.63	224.79	304.07
100631383	FAM47E-STBD1	0.0	0.0	0.0	0.0	0.11	3.87	0.0	0.0	0.8	12.15	0.0	0.0	0.09	0.0	0.89
100652748	TIMM23B	5.92	148.0	0.0	0.0	7.98	217.0	9.11	51.0	1.6	19.0	5.31	0.0	6.36	8.45	1.79
100652777	LOC100652777	1.18	10.0	0.0	0.0	1.17	10.72	0.0	0.0	0.0	0.0	1.06	0.0	0.93	0.0	0.0
100652824	KIAA2012	0.0	0.0	0.0	0.0	0.0	0.0	0.2	2.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0
100652833	LOC100652833	0.2	8.01	49.59	124.0	0.18	8.0	1.04	10.0	0.2	4.0	0.18	36.19	0.14	0.97	0.23
100653133	LOC100653133	0.76	10.0	0.0	0.0	0.14	2.0	0.97	3.0	0.0	0.0	0.69	0.0	0.11	0.9	0.0
100653515	CEP295NL	0.1	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0
10066	SCAMP2	71.84	1770.0	53.42	81.0	106.27	2841.0	25.45	148.0	18.43	220.0	64.39	38.99	84.68	23.62	20.58
10067	SCAMP3	100.02	1425.0	84.73	71.0	125.85	1934.0	59.7	195.0	37.13	255.0	89.65	61.84	100.28	55.39	41.47
10068	IL18BP	5.71	109.0	0.0	0.0	14.36	284.0	0.0	0.0	0.0	0.0	5.12	0.0	11.44	0.0	0.0
10069	RWDD2B	12.05	229.0	0.0	0.0	17.63	356.0	10.7	44.0	8.18	69.0	10.81	0.0	14.05	9.93	9.13
1007	CDH9	0.06	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0
10071	MUC12	0.0	0.0	0.0	0.0	12.53	2480.0	1.39	59.0	0.58	51.0	0.0	0.0	9.98	1.29	0.65
10072	DPP3	23.62	629.0	44.52	71.0	55.11	1612.0	21.74	133.0	25.64	327.0	21.17	32.5	43.91	20.18	28.63
10073	SNUPN	16.46	213.0	0.0	0.0	16.11	226.0	17.88	55.0	12.83	81.0	14.76	0.0	12.84	16.59	14.33
10075	HUWE1	8.59	1367.0	2.21	21.0	21.05	3660.0	4.77	183.0	3.1	243.0	7.7	1.61	16.77	4.43	3.46
10076	PTPRU	1.47	77.0	0.0	0.0	24.25	1468.0	0.84	10.0	0.86	21.0	1.32	0.0	19.32	0.78	0.96
10077	TSPAN32	0.41	8.0	0.0	0.0	2.58	45.0	0.0	0.0	0.0	0.0	0.37	0.0	2.05	0.0	0.0
10078	TSSC4	32.04	490.0	0.0	0.0	59.01	937.0	39.19	116.0	28.89	204.0	28.72	0.0	47.02	36.36	32.27
10079	ATP9A	5.8	496.0	0.0	0.0	8.54	786.0	2.91	57.0	0.5	20.0	5.19	0.0	6.8	2.7	0.56
10081	PDCD7	8.88	256.0	0.0	0.0	11.63	364.0	1.03	7.03	2.72	38.0	7.96	0.0	9.27	0.96	3.04
10082	GPC6	1.88	146.0	23.04	198.0	0.57	44.0	0.51	17.0	0.06	4.0	1.69	16.82	0.45	0.48	0.07
100820829	MYZAP	2.29	55.0	0.0	0.0	2.06	53.58	0.37	2.0	6.44	75.0	2.05	0.0	1.64	0.34	7.2
10083	USH1C	14.8	361.0	0.0	0.0	47.68	1245.0	37.49	192.0	25.87	278.0	13.27	0.0	37.99	34.79	28.9
10084	PQBP1	87.21	736.0	48.98	11.0	91.39	825.0	67.56	137.0	49.44	151.0	78.17	35.75	72.82	62.69	55.22
10085	EDIL3	0.44	22.0	0.0	0.0	1.48	82.0	0.0	0.0	0.12	3.0	0.39	0.0	1.18	0.0	0.14
100861412	FSBP	0.3	17.33	0.0	0.0	0.57	35.93	0.0	0.0	0.0	0.0	0.27	0.0	0.45	0.0	0.0
100861540	CYP3A7-CYP3A51P	0.19	4.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.0
100862671	TMEM265	12.04	187.0	0.0	0.0	18.27	307.0	40.45	149.0	31.35	237.0	10.79	0.0	14.56	37.53	35.01
10087	CERT1	3.31	203.6	4.56	18.0	6.52	410.0	5.73	109.01	3.64	96.0	2.97	3.33	5.2	5.31	4.07
100874261	CCDC200	0.0	0.0	0.0	0.0	0.18	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0
100885848	PTGES3L	0.63	8.24	34.49	28.0	1.57	24.4	11.93	37.0	3.3	21.0	0.57	25.17	1.25	11.07	3.69
100885850	PTGES3L-AARSD1	0.0	0.0	0.0	0.0	0.39	9.03	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0
10089	KCNK7	0.26	3.0	0.0	0.0	6.47	70.0	6.56	18.0	0.85	4.0	0.24	0.0	5.15	6.09	0.95
1009	CDH11	2.4	125.0	0.0	0.0	3.68	167.0	0.25	4.0	0.4	9.0	2.15	0.0	2.93	0.23	0.45
10090	UST	0.02	1.0	0.0	0.0	0.89	46.0	0.0	0.0	0.09	2.0	0.02	0.0	0.71	0.0	0.1
10092	ARPC5	22.52	1782.66	22.75	109.9	21.18	1824.36	44.98	835.82	21.39	816.14	20.19	16.61	16.87	41.74	23.89
10093	ARPC4	89.0	1200.4	283.27	236.0	209.51	3094.17	122.86	395.0	132.58	878.57	79.78	206.74	166.94	113.99	148.07
10094	ARPC3	389.5	2948.0	2.09	1.0	835.37	6787.0	776.73	1414.0	737.14	2752.0	349.14	1.52	665.62	720.7	823.28
10095	ARPC1B	79.32	1116.0	104.6	87.0	180.05	2737.0	92.64	313.0	121.02	830.0	71.1	76.34	143.46	85.96	135.16
10096	ACTR3	11.95	722.0	15.25	55.0	40.18	2679.0	35.84	546.0	30.12	920.0	10.71	11.13	32.02	33.26	33.64
10097	ACTR2	20.95	832.0	0.0	0.0	74.96	3236.0	31.05	290.0	46.62	894.0	18.78	0.0	59.73	28.81	52.06
10098	TSPAN5	0.21	7.0	0.0	0.0	4.76	177.0	0.0	0.0	0.61	10.0	0.19	0.0	3.79	0.0	0.69
10099	TSPAN3	166.23	2476.0	0.0	0.0	250.31	4260.0	68.52	217.0	53.54	385.0	149.0	0.0	199.45	63.58	59.8
100996259	FAM106B	0.16	2.19	1.16	1.0	0.07	1.0	18.05	59.31	3.28	22.15	0.14	0.85	0.05	16.75	3.67
100996379	LOC100996379	3.22	29.0	0.0	0.0	0.31	3.0	0.0	0.0	1.13	5.0	2.88	0.0	0.25	0.0	1.26
100996492	CTXND1	2.51	188.0	8.75	40.0	0.02	2.0	0.85	15.0	0.19	7.0	2.25	6.39	0.02	0.79	0.22
100996574	LOC100996574	0.0	0.0	0.0	0.0	1.19	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.95	0.0	0.0
100996598	LOC100996598	0.76	3.0	0.0	0.0	0.0	0.0	5.13	5.0	1.5	3.0	0.68	0.0	0.0	4.76	1.68
100996693	SPEGNB	0.49	3.0	0.0	0.0	0.15	1.0	0.0	0.0	0.0	0.0	0.44	0.0	0.12	0.0	0.0
100996709	LOC100996709	12.32	197.54	0.0	0.0	4.77	78.08	0.0	0.0	2.65	21.22	11.05	0.0	3.8	0.0	2.96
100996717	NOTCH2NLC	21.59	601.06	11.92	69.58	2.94	152.85	7.61	95.8	3.29	82.54	19.35	8.7	2.35	7.06	3.68
100996746	SPDYE11	4.02	105.48	0.0	0.0	2.45	71.99	1.88	12.0	0.0	0.0	3.6	0.0	1.95	1.75	0.0
100996747	LOC100996747	4.96	12.96	0.0	0.0	51.64	140.89	217.56	143.88	33.34	45.06	4.44	0.0	41.15	201.87	37.23
100996758	NPY4R2	0.0	0.0	0.0	0.0	0.37	18.64	0.09	1.0	0.0	0.0	0.0	0.0	0.29	0.08	0.0
100996763	NOTCH2NLB	5.96	364.32	51.8	270.42	1.41	107.14	4.99	100.2	2.83	79.55	5.34	37.81	1.12	4.63	3.16
100996842	LOC100996842	7.25	63.0	0.0	0.0	5.87	60.0	0.0	0.0	5.68	24.0	6.5	0.0	4.68	0.0	6.34
100996928	FMC1-LUC7L2	30.47	852.23	0.0	0.0	7.19	218.41	0.0	0.0	1.47	19.84	27.31	0.0	5.73	0.0	1.64
100996939	PYURF	16.41	192.04	0.0	0.0	75.34	951.57	46.27	129.0	39.33	225.0	14.71	0.0	60.03	42.93	43.93
101	ADAM8	4.88	161.0	0.0	0.0	14.29	528.0	1.66	12.0	1.82	28.0	4.37	0.0	11.38	1.54	2.03
1010	CDH12	0.28	11.0	0.0	0.0	0.45	19.0	0.0	0.0	0.0	0.0	0.25	0.0	0.36	0.0	0.0
10100	TSPAN2	0.0	0.0	0.0	0.0	2.3	82.0	0.0	0.0	0.83	13.0	0.0	0.0	1.83	0.0	0.93
10101	NUBP2	111.42	1260.0	61.02	45.0	102.22	1294.0	51.48	118.0	49.22	279.0	99.87	44.53	81.45	47.76	54.97
10102	TSFM	16.22	312.59	0.0	0.0	63.91	1282.0	31.92	147.0	35.54	336.0	14.54	0.0	50.93	29.61	39.69
10103	TSPAN1	2.19	33.0	0.0	0.0	102.9	1684.0	127.08	458.0	105.34	776.0	1.96	0.0	81.99	117.91	117.64
10105	PPIF	133.94	2915.0	0.0	0.0	108.67	2566.0	89.02	457.0	58.92	622.0	120.06	0.0	86.59	82.6	65.8
101059906	LOC101059906	1.08	23.0	0.0	0.0	0.04	1.0	0.0	0.0	0.0	0.0	0.97	0.0	0.03	0.0	0.0
101059915	LOC101059915	2.9	51.0	0.0	0.0	0.05	1.0	0.0	0.0	0.0	0.0	2.6	0.0	0.04	0.0	0.0
101059918	GOLGA8R	2.3	127.53	0.0	0.0	0.09	5.7	0.0	0.0	0.0	0.0	2.06	0.0	0.08	0.0	0.0
101059938	NPIPA7	183.93	1800.61	117.29	70.61	120.56	1273.1	0.0	0.0	0.96	4.71	164.87	85.61	96.06	0.0	1.07
101059949	LOC101059949	0.63	5.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57	0.0	0.0	0.0	0.0
101059953	NPIPA8	8.31	184.45	77.83	106.5	8.59	206.92	30.7	161.01	7.94	85.47	7.45	56.81	6.85	28.49	8.87
10106	CTDSP2	13.4	727.0	4.67	25.0	67.41	3783.0	18.51	290.0	18.74	486.0	12.02	3.41	53.71	17.18	20.93
101060017	LOC101060017	0.0	0.0	0.0	0.0	0.0	0.0	1.98	6.0	0.0	0.0	0.0	0.0	0.0	1.84	0.0
101060024	LOC101060024	0.0	0.0	0.0	0.0	0.14	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0	0.0
101060179	LOC101060179	2.08	47.0	0.0	0.0	3.8	93.0	0.94	5.0	0.73	8.0	1.87	0.0	3.03	0.87	0.82
101060200	ZNF891	1.68	35.0	0.0	0.0	1.16	25.0	0.0	0.0	0.11	1.0	1.5	0.0	0.93	0.0	0.12
101060226	NBPF19	3.06	447.39	0.0	0.0	2.8	445.35	2.8	95.98	1.99	139.89	2.74	0.0	2.23	2.6	2.22
101060321	TBC1D3G	2.73	111.71	0.0	0.0	1.05	46.74	0.0	0.0	0.25	3.69	2.45	0.0	0.84	0.0	0.28
101060341	LOC101060341	34.86	613.15	0.0	0.0	20.87	391.86	0.0	0.0	0.17	1.75	31.25	0.0	16.63	0.0	0.18
101060351	TBC1D3K	2.03	75.56	0.0	0.0	0.48	21.74	0.0	0.0	0.0	0.0	1.82	0.0	0.38	0.0	0.0
101060376	TBC1D3L	99.59	2405.59	0.0	0.0	27.98	701.0	22.44	123.02	4.69	47.25	89.27	0.0	22.3	20.82	5.24
101060389	TBC1D3D	1.68	48.87	0.0	0.0	0.84	26.67	0.0	0.0	0.41	3.99	1.5	0.0	0.67	0.0	0.45
101060684	NBPF26	6.89	420.86	0.0	0.0	2.23	148.4	0.37	5.23	0.2	6.01	6.18	0.0	1.78	0.34	0.23
10107	TRIM10	1.35	51.0	0.0	0.0	1.38	57.0	0.75	7.0	0.52	10.0	1.21	0.0	1.1	0.69	0.58
10109	ARPC2	79.86	1058.0	14.38	35.0	353.01	4933.0	335.34	1038.0	280.12	1756.0	71.59	10.49	281.28	311.15	312.86
10110	SGK2	24.08	471.0	0.0	0.0	8.34	168.0	1.17	5.0	4.68	41.0	21.58	0.0	6.64	1.09	5.22
10111	RAD50	4.49	407.0	11.6	64.0	10.04	990.0	1.37	29.0	3.46	151.0	4.03	8.46	8.0	1.27	3.87
10112	KIF20A	4.48	143.0	0.0	0.0	24.64	854.0	5.85	44.0	2.79	43.0	4.02	0.0	19.64	5.43	3.11
10113	PREB	71.94	1504.1	0.0	0.0	74.65	1686.39	33.27	164.73	32.34	328.68	64.48	0.0	59.48	30.87	36.12
10114	HIPK3	7.82	606.0	22.89	108.0	8.49	718.0	7.49	136.0	4.53	175.0	7.01	16.71	6.76	6.95	5.06
10116	FEM1B	8.71	681.0	15.95	76.0	7.1	604.0	2.95	54.0	3.96	149.0	7.81	11.64	5.66	2.73	4.42
10117	ENAM	0.04	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0
1012	CDH13	1.12	67.0	8.62	44.0	2.83	97.0	0.31	6.0	0.02	1.0	1.0	6.29	2.26	0.28	0.03
10120	ACTR1B	20.98	429.0	0.0	0.0	42.67	965.0	9.47	44.0	11.76	116.0	18.81	0.0	34.0	8.79	13.13
10121	ACTR1A	60.81	1757.93	0.0	0.0	65.31	2049.79	48.76	332.26	27.09	379.0	54.51	0.0	52.04	45.25	30.26
10123	ARL4C	9.36	394.0	0.0	0.0	7.53	346.0	0.73	7.0	2.55	52.0	8.39	0.0	6.0	0.68	2.85
10124	ARL4A	5.06	154.97	7.16	13.0	12.97	425.0	7.32	51.0	7.69	110.0	4.53	5.22	10.34	6.79	8.58
10125	RASGRP1	0.04	2.0	0.0	0.0	0.76	44.0	0.0	0.0	0.94	22.0	0.04	0.0	0.61	0.0	1.05
10126	DNAL4	8.78	119.0	0.0	0.0	16.46	241.0	9.32	30.0	8.48	56.0	7.87	0.0	13.11	8.65	9.47
10127	ZNF263	17.14	559.48	0.0	0.0	21.86	775.18	10.16	77.0	6.5	107.0	15.36	0.0	17.41	9.43	7.26
10128	LRPPRC	22.96	1385.0	24.71	108.0	47.46	2923.0	11.84	194.0	16.77	449.0	20.58	18.03	37.82	10.99	18.73
10129	FRY	3.74	414.0	0.0	0.0	0.36	42.0	0.0	0.0	0.06	4.0	3.35	0.0	0.29	0.0	0.07
1013	CDH15	1.64	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.47	0.0	0.0	0.0	0.0
10130	PDIA6	58.98	1337.05	0.0	0.0	227.66	5596.54	24.98	127.31	23.99	263.68	52.87	0.0	181.4	23.18	26.8
10131	TRAP1	100.35	2093.83	112.93	141.0	205.46	4884.95	51.84	248.0	35.65	358.0	89.95	82.42	163.71	48.1	39.82
10133	OPTN	59.27	2123.0	128.77	277.0	15.8	609.0	22.63	197.0	19.63	348.0	53.13	93.98	12.59	21.0	21.92
10134	BCAP31	237.49	2710.0	61.79	44.0	369.56	4583.0	108.28	302.0	74.18	424.0	212.88	45.1	294.47	100.47	82.85
10135	NAMPT	16.39	758.0	0.0	0.0	25.48	1281.0	32.39	352.0	35.57	794.0	14.69	0.0	20.3	30.05	39.73
10137	RBM12	2.87	205.56	0.0	0.0	12.44	974.88	2.81	47.0	5.26	181.96	2.57	0.0	9.91	2.61	5.88
